epoch_time,id,date_time,keyword,page
142397850738,515b89f8fdc59278db00c221,2011-11-15T00:00:00Z,"budget deficit",99
142397850739,515b8d33fdc59278db00c606,2011-11-03T00:00:00Z,"budget deficit",99
142397850740,54b792797988105eedbf9908,2015-01-15T05:10:49Z,"budget deficit",99
142397850741,4fd181258eb7c8105d67d461,1987-10-22T00:00:00Z,"budget deficit",99
142397850742,4fd117da8eb7c8105d5cf803,1981-11-06T00:00:00Z,"budget deficit",99
142397850744,4fd15b218eb7c8105d6410f9,1986-02-19T00:00:00Z,"budget deficit",99
142397851815,4fd117da8eb7c8105d5cf803,1981-11-06T00:00:00Z,"budget deficit",100
142397851817,54b792797988105eedbf9908,2015-01-15T05:10:49Z,"budget deficit",100
142397851818,4fd1f3c78eb7c8105d74c14c,1995-11-15T00:00:00Z,"budget deficit",100
142397851819,5420b58f7988104c4a50177d,2010-11-17T00:00:00Z,"budget deficit",100
142397851820,547f1df97988107cec11c634,2008-03-16T00:00:00Z,"budget deficit",100
142397851821,54bbe2f67988107cd6792f9a,2015-01-18T11:40:44Z,"budget deficit",100
142397851822,4fc1df2045c1498b0d4eb79b,1935-07-22T00:00:00Z,"budget deficit",100
142397851823,4fd15abf8eb7c8105d6404c6,1985-08-16T00:00:00Z,"budget deficit",100
142397851825,4fd1d4d08eb7c8105d7127fa,1995-11-17T00:00:00Z,"budget deficit",100
142397868867,4fd117da8eb7c8105d5cf803,1981-11-06T00:00:00Z,"budget deficit",100
142397868867,54b792797988105eedbf9908,2015-01-15T05:10:49Z,"budget deficit",100
142397868869,4fd1f3c78eb7c8105d74c14c,1995-11-15T00:00:00Z,"budget deficit",100
142397868871,5420b58f7988104c4a50177d,2010-11-17T00:00:00Z,"budget deficit",100
142397868873,547f1df97988107cec11c634,2008-03-16T00:00:00Z,"budget deficit",100
142397868874,54bbe2f67988107cd6792f9a,2015-01-18T11:40:44Z,"budget deficit",100
142397868876,4fc1df2045c1498b0d4eb79b,1935-07-22T00:00:00Z,"budget deficit",100
142397868877,4fd15abf8eb7c8105d6404c6,1985-08-16T00:00:00Z,"budget deficit",100
142397868880,4fd1d4d08eb7c8105d7127fa,1995-11-17T00:00:00Z,"budget deficit",100
142397918972,4fc23dd445c1498b0d6a0b4f,1945-07-09T00:00:00Z,"compensatory spending",0
142397918972,4fc28f2445c1498b0d701526,1949-09-26T00:00:00Z,"compensatory spending",0
142397918973,4fc234f345c1498b0d6774b2,1945-07-15T00:00:00Z,"compensatory spending",0
142397918974,4fc478c745c1498b0d9f5d1e,1970-02-04T00:00:00Z,"compensatory spending",0
142397918975,4fd12a1e8eb7c8105d5f23fc,1983-03-01T00:00:00Z,"compensatory spending",0
142397918976,4fd1187c8eb7c8105d5d048e,1981-03-22T00:00:00Z,"compensatory spending",0
142397918977,4fd111ab8eb7c8105d5c8254,1981-01-04T00:00:00Z,"compensatory spending",0
142397918979,4fd111ab8eb7c8105d5c8249,1981-01-04T00:00:00Z,"compensatory spending",0
142397918980,4fd124518eb7c8105d5e9890,1982-10-31T00:00:00Z,"compensatory spending",0
142397918981,4fd14f738eb7c8105d62ffbf,1985-08-21T00:00:00Z,"compensatory spending",0
142397920045,4fc46f2345c1498b0d9c9a7f,1969-08-13T00:00:00Z,"compensatory spending",1
142397920046,4fd393078eb7c8105d8c60ca,2008-10-13T12:46:08Z,"compensatory spending",1
142397920047,4fd1234e8eb7c8105d5e747d,1982-08-11T00:00:00Z,"compensatory spending",1
142397920048,4fc4725345c1498b0d9d94a6,1970-03-26T00:00:00Z,"compensatory spending",1
142397920049,4fd126c78eb7c8105d5ee1e8,1982-09-10T00:00:00Z,"compensatory spending",1
142397920050,4fd1216c8eb7c8105d5e38cc,1982-08-29T00:00:00Z,"compensatory spending",1
142397920051,4fd135758eb7c8105d6069ce,1982-04-02T00:00:00Z,"compensatory spending",1
142397920052,4fd120468eb7c8105d5e100a,1981-12-27T00:00:00Z,"compensatory spending",1
142397920053,4fd11ee48eb7c8105d5de0bb,1982-02-18T00:00:00Z,"compensatory spending",1
142397920055,4fc3945845c1498b0d76a012,1951-08-07T00:00:00Z,"compensatory spending",1
142397921122,4fd1603a8eb7c8105d649996,1985-02-01T00:00:00Z,"compensatory spending",2
142397921123,4fd119178eb7c8105d5d20a2,1981-06-12T00:00:00Z,"compensatory spending",2
142397921124,4fd118838eb7c8105d5d099b,1981-03-05T00:00:00Z,"compensatory spending",2
142397921125,4fc46b6645c1498b0d9b8295,1969-12-20T00:00:00Z,"compensatory spending",2
142397921126,4fc3c0b645c1498b0d838ac9,1957-12-02T00:00:00Z,"compensatory spending",2
142397921127,4fd12c108eb7c8105d5f5bd1,1983-02-01T00:00:00Z,"compensatory spending",2
142397921128,4fc40b2445c1498b0d8ce610,1961-06-04T00:00:00Z,"compensatory spending",2
142397921129,4fc4a3e645c1498b0dab1a8e,1979-01-23T00:00:00Z,"compensatory spending",2
142397921130,4fd11d768eb7c8105d5db4f2,1982-02-14T00:00:00Z,"compensatory spending",2
142397921131,4fc22f6545c1498b0d65df6e,1945-09-02T00:00:00Z,"compensatory spending",2
142397922206,4fc475fc45c1498b0d9e8b7d,1970-02-28T00:00:00Z,"compensatory spending",3
142397922208,4fd128a08eb7c8105d5ef802,1983-02-01T00:00:00Z,"compensatory spending",3
142397922211,4fc22f6445c1498b0d65ddc2,1945-09-23T00:00:00Z,"compensatory spending",3
142397922214,4fc2835545c1498b0d6c7d64,1947-10-11T00:00:00Z,"compensatory spending",3
142397922215,4fc205fa45c1498b0d5a62e0,1939-06-16T00:00:00Z,"compensatory spending",3
142397922216,4fc47e0a45c1498b0da0e60c,1973-12-27T00:00:00Z,"compensatory spending",3
142397922217,4fc2099e45c1498b0d5b5890,1939-05-23T00:00:00Z,"compensatory spending",3
142397922218,4fc203ba45c1498b0d59b796,1939-11-29T00:00:00Z,"compensatory spending",3
142397922219,4fc49c6b45c1498b0da9144b,1978-07-06T00:00:00Z,"compensatory spending",3
142397922221,4fd12dc18eb7c8105d5f87c2,1983-03-30T00:00:00Z,"compensatory spending",3
142397923276,4fc31c2645c1498b0d759bf5,1950-02-16T00:00:00Z,"compensatory spending",4
142397923277,4fc2099645c1498b0d5b4b6e,1939-05-28T00:00:00Z,"compensatory spending",4
142397923280,4fc1f66b45c1498b0d55cec5,1938-12-02T00:00:00Z,"compensatory spending",4
142397923282,4fc23d5b45c1498b0d69ed67,1945-09-29T00:00:00Z,"compensatory spending",4
142397923285,4fc205f945c1498b0d5a6033,1939-06-04T00:00:00Z,"compensatory spending",4
142397923288,4fc4771445c1498b0d9edd77,1971-04-07T00:00:00Z,"compensatory spending",4
142397923291,4fc23f7d45c1498b0d6a8ccf,1946-07-30T00:00:00Z,"compensatory spending",4
142397923293,4fc23d5545c1498b0d69e26b,1945-07-18T00:00:00Z,"compensatory spending",4
142397923295,4fc4a17645c1498b0daa8234,1979-01-23T00:00:00Z,"compensatory spending",4
142397923298,4fc3114745c1498b0d7232e3,1949-11-19T00:00:00Z,"compensatory spending",4
142397924351,4fc2315645c1498b0d666104,1946-02-02T00:00:00Z,"compensatory spending",5
142397924352,4fd17f408eb7c8105d67a741,1988-06-25T00:00:00Z,"compensatory spending",5
142397924353,4fc2356145c1498b0d678ec9,1945-08-29T00:00:00Z,"compensatory spending",5
142397924354,4fc4801e45c1498b0da165f5,1972-03-24T00:00:00Z,"compensatory spending",5
142397924355,4fc23dd945c1498b0d6a1388,1945-03-31T00:00:00Z,"compensatory spending",5
142397924356,4fc23e7b45c1498b0d6a45f8,1945-10-30T00:00:00Z,"compensatory spending",5
142397924357,4fc2433245c1498b0d6ba668,1946-03-31T00:00:00Z,"compensatory spending",5
142397924358,4fd131ed8eb7c8105d5ffe22,1983-08-09T00:00:00Z,"compensatory spending",5
142397924359,4fc3a43b45c1498b0d7b3d99,1954-07-24T00:00:00Z,"compensatory spending",5
142397924360,4fc23d2645c1498b0d69df1f,1944-01-04T00:00:00Z,"compensatory spending",5
142397925441,4fc216d545c1498b0d5f07a0,1941-07-27T00:00:00Z,"compensatory spending",6
142397925443,4fc2307c45c1498b0d662630,1945-07-31T00:00:00Z,"compensatory spending",6
142397925444,4fc2312045c1498b0d665b7c,1945-08-23T00:00:00Z,"compensatory spending",6
142397925445,4fd199168eb7c8105d6a8f3b,1990-10-06T00:00:00Z,"compensatory spending",6
142397925446,4fc23e7145c1498b0d6a3cfb,1945-10-01T00:00:00Z,"compensatory spending",6
142397925447,4fc482ca45c1498b0da21d15,1972-11-21T00:00:00Z,"compensatory spending",6
142397925448,4fc226b945c1498b0d63777c,1943-11-28T00:00:00Z,"compensatory spending",6
142397925449,4fc4972645c1498b0da7aac7,1977-09-14T00:00:00Z,"compensatory spending",6
142397925450,4fc3d3cd45c1498b0d891624,1960-07-22T00:00:00Z,"compensatory spending",6
142397925451,4fd1ea898eb7c8105d73a5f2,1993-12-05T00:00:00Z,"compensatory spending",6
142397926519,4fd14eb48eb7c8105d62efad,1985-02-13T00:00:00Z,"compensatory spending",7
142397926520,4fd12faf8eb7c8105d5fc62b,1983-06-07T00:00:00Z,"compensatory spending",7
142397926521,4fc4833a45c1498b0da2413c,1973-01-29T00:00:00Z,"compensatory spending",7
142397926523,4fc47eb045c1498b0da10901,1972-04-11T00:00:00Z,"compensatory spending",7
142397926525,4fc2323d45c1498b0d66a5cf,1945-06-05T00:00:00Z,"compensatory spending",7
142397926526,4fd158188eb7c8105d63c61a,1985-05-05T00:00:00Z,"compensatory spending",7
142397926527,4fc3c13a45c1498b0d83b791,1958-03-16T00:00:00Z,"compensatory spending",7
142397926528,4fd1162b8eb7c8105d5ccb8b,1981-01-29T00:00:00Z,"compensatory spending",7
142397926529,4fd210618eb7c8105d784804,2001-01-17T00:00:00Z,"compensatory spending",7
142397926530,540db7397988100d2d57f513,2011-05-13T00:00:00Z,"compensatory spending",7
142397927582,4fc291aa45c1498b0d70e2dd,1948-11-16T00:00:00Z,"compensatory spending",8
142397927583,4fc2307e45c1498b0d6628e9,1945-07-08T00:00:00Z,"compensatory spending",8
142397927584,54b4269d798810566ec19246,2006-05-25T00:00:00Z,"compensatory spending",8
142397927586,4fc407fc45c1498b0d8beebc,1961-07-27T00:00:00Z,"compensatory spending",8
142397927588,4fd1720b8eb7c8105d665661,1988-01-10T00:00:00Z,"compensatory spending",8
142397927590,4fd237d08eb7c8105d7ca8ed,2002-06-20T00:00:00Z,"compensatory spending",8
142397927591,4fc46f9545c1498b0d9cbd06,1970-08-15T00:00:00Z,"compensatory spending",8
142397927592,4fc2074445c1498b0d5aab6c,1941-04-13T00:00:00Z,"compensatory spending",8
142397927593,4fc49f9645c1498b0da9fc1f,1976-11-05T00:00:00Z,"compensatory spending",8
142397927594,547260f27988103bd4a4b5d0,2009-02-08T00:00:00Z,"compensatory spending",8
142397928660,4fc3cda945c1498b0d8753c6,1959-09-03T00:00:00Z,"compensatory spending",9
142397928661,4fc49d8645c1498b0da95ef5,1978-05-14T00:00:00Z,"compensatory spending",9
142397928662,4fc4833a45c1498b0da24135,1973-01-30T00:00:00Z,"compensatory spending",9
142397928663,4fc1fe2a45c1498b0d581bf2,1939-04-09T00:00:00Z,"compensatory spending",9
142397928664,4fd1eade8eb7c8105d73ab55,1994-02-06T00:00:00Z,"compensatory spending",9
142397928665,4fd1eeaa8eb7c8105d742517,1997-03-23T00:00:00Z,"compensatory spending",9
142397928666,4fc2336145c1498b0d670083,1945-09-13T00:00:00Z,"compensatory spending",9
142397928667,4fc4706a45c1498b0d9d014f,1970-07-08T00:00:00Z,"compensatory spending",9
142397928669,4fd122768eb7c8105d5e516d,1982-05-21T00:00:00Z,"compensatory spending",9
142397928670,4fd15b1e8eb7c8105d640f2e,1986-02-09T00:00:00Z,"compensatory spending",9
142397929722,4fc4842045c1498b0da280d4,1972-02-27T00:00:00Z,"compensatory spending",10
142397929723,4fd1fccd8eb7c8105d75c0f8,1997-02-18T00:00:00Z,"compensatory spending",10
142397929724,4fc39c5545c1498b0d7904d4,1952-03-24T00:00:00Z,"compensatory spending",10
142397929726,4fc4722345c1498b0d9d884b,1970-03-04T00:00:00Z,"compensatory spending",10
142397929728,4fd3a0388eb7c8105d8e5448,2011-07-26T00:46:39Z,"compensatory spending",10
142397929729,4fd1a2058eb7c8105d6b7ebb,1989-04-06T00:00:00Z,"compensatory spending",10
142397929730,4fd163f98eb7c8105d64ff88,1986-11-08T00:00:00Z,"compensatory spending",10
142397929731,4fc41ecd45c1498b0d929559,1965-04-30T00:00:00Z,"compensatory spending",10
142397929732,4fc4649345c1498b0d998852,1967-03-03T00:00:00Z,"compensatory spending",10
142397929733,4fd117018eb7c8105d5cdf36,1981-04-30T00:00:00Z,"compensatory spending",10
142397930790,4fd1b5078eb7c8105d6da42c,1992-04-30T00:00:00Z,"compensatory spending",11
142397930848,5329882a79881014cbb17deb,2014-03-19T08:04:08Z,"compensatory spending",11
142397930849,4fd11a018eb7c8105d5d3a06,1982-01-28T00:00:00Z,"compensatory spending",11
142397930850,4fd11d018eb7c8105d5da9fe,1981-08-05T00:00:00Z,"compensatory spending",11
142397930851,4fd1804f8eb7c8105d67bc32,1987-06-06T00:00:00Z,"compensatory spending",11
142397930852,535538267988107955397faa,2014-04-21T11:22:53Z,"compensatory spending",11
142397930853,4fc4a32045c1498b0daae669,1978-08-07T00:00:00Z,"compensatory spending",11
142397930854,4fd13f068eb7c8105d6158c6,1983-08-26T00:00:00Z,"compensatory spending",11
142397930855,4fc2304245c1498b0d661991,1943-11-30T00:00:00Z,"compensatory spending",11
142397930856,4fd15b248eb7c8105d641309,1986-02-04T00:00:00Z,"compensatory spending",11
142397931913,4fd12dcd8eb7c8105d5f9103,1983-01-07T00:00:00Z,"compensatory spending",12
142397931914,4fc2882e45c1498b0d6de251,1947-01-12T00:00:00Z,"compensatory spending",12
142397931915,4fc3c0c045c1498b0d83948a,1957-06-09T00:00:00Z,"compensatory spending",12
142397931916,4fd19f7b8eb7c8105d6b314d,1990-05-25T00:00:00Z,"compensatory spending",12
142397931917,4fc4945545c1498b0da6e2ef,1977-08-14T00:00:00Z,"compensatory spending",12
142397931918,4fd1f8c38eb7c8105d75488d,1997-06-08T00:00:00Z,"compensatory spending",12
142397931919,4fc473ea45c1498b0d9df4d5,1970-05-24T00:00:00Z,"compensatory spending",12
142397931920,4fc3c25145c1498b0d83f24c,1957-07-05T00:00:00Z,"compensatory spending",12
142397931921,4fd256b18eb7c8105d800a4f,2004-07-22T00:00:00Z,"compensatory spending",12
142397931922,4fc2251345c1498b0d6300f9,1942-11-29T00:00:00Z,"compensatory spending",12
142397932992,4fd1941b8eb7c8105d69f215,1990-05-06T00:00:00Z,"compensatory spending",13
142397932993,4fc471b845c1498b0d9d65f3,1970-08-14T00:00:00Z,"compensatory spending",13
142397932994,4fd39d848eb7c8105d8df107,2010-11-22T06:00:32Z,"compensatory spending",13
142397932995,4fc4100f45c1498b0d8e4dc6,1962-06-24T00:00:00Z,"compensatory spending",13
142397932995,4fc499f245c1498b0da85ac1,1977-05-25T00:00:00Z,"compensatory spending",13
142397932996,4fd1b0358eb7c8105d6d1566,1991-08-15T00:00:00Z,"compensatory spending",13
142397932997,545db4af79881011a8818592,2008-10-14T00:00:00Z,"compensatory spending",13
142397932998,4fc49bba45c1498b0da8dc3d,1977-01-06T00:00:00Z,"compensatory spending",13
142397932999,4fd14b268eb7c8105d629055,1984-02-09T00:00:00Z,"compensatory spending",13
142397933000,4fd1998d8eb7c8105d6a9c9e,1989-12-24T00:00:00Z,"compensatory spending",13
142397934059,4fc4709e45c1498b0d9d0eda,1970-03-03T00:00:00Z,"compensatory spending",14
142397934060,4fc4821b45c1498b0da1ecca,1973-11-18T00:00:00Z,"compensatory spending",14
142397934061,4fc4963545c1498b0da7694b,1976-11-14T00:00:00Z,"compensatory spending",14
142397934062,4fd2702b8eb7c8105d82b2a9,2006-04-06T00:00:00Z,"compensatory spending",14
142397934063,4fc4221645c1498b0d938d4e,1963-03-11T00:00:00Z,"compensatory spending",14
142397934064,4fd1e3b38eb7c8105d72db4c,1994-10-16T00:00:00Z,"compensatory spending",14
142397934065,4fd140758eb7c8105d6181de,1983-11-13T00:00:00Z,"compensatory spending",14
142397934066,4fd13b488eb7c8105d610b9d,1984-09-12T00:00:00Z,"compensatory spending",14
142397934067,4fc4a04445c1498b0daa22c9,1979-09-09T00:00:00Z,"compensatory spending",14
142397934068,4fc30e3545c1498b0d714842,1949-08-18T00:00:00Z,"compensatory spending",14
142397935125,4fc4656545c1498b0d99c72e,1967-02-21T00:00:00Z,"compensatory spending",15
142397935126,4fd168258eb7c8105d6572b8,1987-05-21T00:00:00Z,"compensatory spending",15
142397935129,4fc47d5345c1498b0da0b00f,1972-03-29T00:00:00Z,"compensatory spending",15
142397935131,4fc31c1f45c1498b0d758db4,1950-01-13T00:00:00Z,"compensatory spending",15
142397935134,4fd1cae98eb7c8105d6ffbb0,1993-07-19T00:00:00Z,"compensatory spending",15
142397935136,4fd166cf8eb7c8105d654b36,1987-03-22T00:00:00Z,"compensatory spending",15
142397935138,4fc415a945c1498b0d8ff7de,1963-02-21T00:00:00Z,"compensatory spending",15
142397935139,540e56a479881045f37910d1,2011-06-03T00:00:00Z,"compensatory spending",15
142397935140,4fd162028eb7c8105d64cb48,1985-04-30T00:00:00Z,"compensatory spending",15
142397935142,4fd135768eb7c8105d606a56,1982-04-30T00:00:00Z,"compensatory spending",15
142397936215,4fc3b3ec45c1498b0d7fd13e,1955-12-25T00:00:00Z,"compensatory spending",16
142397936216,4fc20f7445c1498b0d5cfeca,1939-01-12T00:00:00Z,"compensatory spending",16
142397936217,4fc473a745c1498b0d9de326,1970-05-21T00:00:00Z,"compensatory spending",16
142397936218,4fc233de45c1498b0d67243b,1945-08-27T00:00:00Z,"compensatory spending",16
142397936219,4fc41ecf45c1498b0d9297af,1965-09-25T00:00:00Z,"compensatory spending",16
142397936220,4fd2676a8eb7c8105d81cfb3,2001-12-22T00:00:00Z,"compensatory spending",16
142397936221,4fd165d28eb7c8105d6534f3,1987-01-07T00:00:00Z,"compensatory spending",16
142397936222,4fd1528e8eb7c8105d634ba3,1985-10-07T00:00:00Z,"compensatory spending",16
142397936223,4fc1d9be45c1498b0d4d1101,1934-03-22T00:00:00Z,"compensatory spending",16
142397936224,4fc2379f45c1498b0d683304,1946-02-09T00:00:00Z,"compensatory spending",16
142397937305,531d2e3e7988103b69ea34c2,2014-03-09T23:11:35Z,"compensatory spending",17
142397937306,4fd1a1638eb7c8105d6b6d9c,1992-08-11T00:00:00Z,"compensatory spending",17
142397937307,4fd1aefd8eb7c8105d6cf028,1990-03-05T00:00:00Z,"compensatory spending",17
142397937308,4fc242c545c1498b0d6b8b79,1945-01-10T00:00:00Z,"compensatory spending",17
142397937309,4fc213cd45c1498b0d5e3645,1940-05-19T00:00:00Z,"compensatory spending",17
142397937310,4fc2345045c1498b0d67451a,1945-02-18T00:00:00Z,"compensatory spending",17
142397937311,4fd1edff8eb7c8105d741133,1999-09-16T00:00:00Z,"compensatory spending",17
142397937312,4fd166728eb7c8105d654452,1986-11-05T00:00:00Z,"compensatory spending",17
142397937313,4fd12c138eb7c8105d5f5dc7,1983-02-25T00:00:00Z,"compensatory spending",17
142397937314,4fd187ab8eb7c8105d687443,1989-01-04T00:00:00Z,"compensatory spending",17
142397938502,541a73c479881037000b95e4,2010-09-10T00:00:00Z,"compensatory spending",18
142397938503,4fc234f245c1498b0d677392,1945-09-03T00:00:00Z,"compensatory spending",18
142397938504,4fd133288eb7c8105d6021dd,1984-02-09T00:00:00Z,"compensatory spending",18
142397938505,4fc286e145c1498b0d6d8373,1947-11-16T00:00:00Z,"compensatory spending",18
142397938506,4fc2099745c1498b0d5b4e3a,1939-06-25T00:00:00Z,"compensatory spending",18
142397938507,4fd1f31c8eb7c8105d74ad7f,1994-08-14T00:00:00Z,"compensatory spending",18
142397938508,4fd1a2e18eb7c8105d6b99b3,1989-04-26T00:00:00Z,"compensatory spending",18
142397938509,4fc3abfa45c1498b0d7d779e,1954-04-04T00:00:00Z,"compensatory spending",18
142397938510,4fc316dc45c1498b0d73eec0,1950-07-26T00:00:00Z,"compensatory spending",18
142397938511,4fd1f8cc8eb7c8105d7551a1,1997-04-17T00:00:00Z,"compensatory spending",18
142397939577,4fd1227f8eb7c8105d5e5922,1982-04-23T00:00:00Z,"compensatory spending",19
142397939578,4fd229888eb7c8105d7b31fc,2001-11-08T00:00:00Z,"compensatory spending",19
142397939579,4fc4910345c1498b0da5f2e1,1976-09-03T00:00:00Z,"compensatory spending",19
142397939580,4fc3a55745c1498b0d7b8e9a,1953-08-17T00:00:00Z,"compensatory spending",19
142397939581,4fc48fa245c1498b0da59913,1976-09-03T00:00:00Z,"compensatory spending",19
142397939582,4fd11ee98eb7c8105d5de40e,1982-05-13T00:00:00Z,"compensatory spending",19
142397939583,4fc4a4d345c1498b0dab5598,1978-12-10T00:00:00Z,"compensatory spending",19
142397939584,4fc49ea345c1498b0da9b3d5,1978-01-15T00:00:00Z,"compensatory spending",19
142397939585,4fc46b9a45c1498b0d9b9324,1969-12-17T00:00:00Z,"compensatory spending",19
142397939586,4fd1bdbf8eb7c8105d6eadce,1993-12-05T00:00:00Z,"compensatory spending",19
142397940661,4fc428b245c1498b0d958414,1963-10-27T00:00:00Z,"compensatory spending",20
142397940662,4fd1afd18eb7c8105d6d0560,1991-12-12T00:00:00Z,"compensatory spending",20
142397940664,4fd17e1e8eb7c8105d678631,1989-02-22T00:00:00Z,"compensatory spending",20
142397940665,4fc23e7145c1498b0d6a3dc3,1945-10-15T00:00:00Z,"compensatory spending",20
142397940667,4fc2230745c1498b0d6265da,1945-10-01T00:00:00Z,"compensatory spending",20
142397940669,4fc49b8145c1498b0da8ca27,1978-07-07T00:00:00Z,"compensatory spending",20
142397940670,4fd159458eb7c8105d63e0fc,1985-02-17T00:00:00Z,"compensatory spending",20
142397940672,4fd1e0ef8eb7c8105d728020,1993-12-30T00:00:00Z,"compensatory spending",20
142397940674,5310f8417988107309012429,2014-02-28T00:00:00Z,"compensatory spending",20
142397940675,4fc241c145c1498b0d6b3a24,1945-09-02T00:00:00Z,"compensatory spending",20
142397941745,4fc47dc145c1498b0da0c4df,1972-01-10T00:00:00Z,"compensatory spending",21
142397941746,4fd1d1bb8eb7c8105d70c595,1995-12-01T00:00:00Z,"compensatory spending",21
142397941747,4fd11a748eb7c8105d5d4dc9,1981-04-03T00:00:00Z,"compensatory spending",21
142397941748,4fc4a2df45c1498b0daad76d,1977-02-13T00:00:00Z,"compensatory spending",21
142397941749,4fc3bfd945c1498b0d83482d,1957-01-20T00:00:00Z,"compensatory spending",21
142397941750,4fd1646f8eb7c8105d650e61,1985-10-03T00:00:00Z,"compensatory spending",21
142397941751,4fd11af98eb7c8105d5d5ea8,1981-11-14T00:00:00Z,"compensatory spending",21
142397941752,4fd121da8eb7c8105d5e4519,1981-03-16T00:00:00Z,"compensatory spending",21
142397941753,4fc473a745c1498b0d9de334,1970-06-10T00:00:00Z,"compensatory spending",21
142397941754,4fc3ca4845c1498b0d864ce5,1958-04-30T00:00:00Z,"compensatory spending",21
142397942818,4fd21b318eb7c8105d79a4f7,2002-01-04T00:00:00Z,"compensatory spending",22
142397942819,4fc3c5e645c1498b0d8500df,1956-04-15T00:00:00Z,"compensatory spending",22
142397942820,4fc284f745c1498b0d6cf02a,1947-06-20T00:00:00Z,"compensatory spending",22
142397942821,4fc49ad245c1498b0da89e45,1980-01-14T00:00:00Z,"compensatory spending",22
142397942822,4fc4a4dd45c1498b0dab5f27,1978-03-30T00:00:00Z,"compensatory spending",22
142397942822,4fc3ac6a45c1498b0d7d9f40,1954-01-04T00:00:00Z,"compensatory spending",22
142397942823,4fc3126a45c1498b0d728ae8,1950-04-02T00:00:00Z,"compensatory spending",22
142397942824,4fd1fbd18eb7c8105d75a2dc,1999-03-02T00:00:00Z,"compensatory spending",22
142397942825,4fd132498eb7c8105d600c7a,1984-03-13T00:00:00Z,"compensatory spending",22
142397942826,4fd13ce98eb7c8105d613458,1983-11-14T00:00:00Z,"compensatory spending",22
142397943897,4fd132498eb7c8105d600c7a,1984-03-13T00:00:00Z,"compensatory spending",23
142397943898,4fd13ce98eb7c8105d613458,1983-11-14T00:00:00Z,"compensatory spending",23
142397943899,4fc4816845c1498b0da1b1d4,1972-11-05T00:00:00Z,"compensatory spending",23
142397943900,4fc418dd45c1498b0d90e485,1962-12-14T00:00:00Z,"compensatory spending",23
142397943900,4fd1990d8eb7c8105d6a8835,1990-11-18T00:00:00Z,"compensatory spending",23
142397943901,4fc46bcd45c1498b0d9b9f39,1969-05-02T00:00:00Z,"compensatory spending",23
142397943902,4fd1eeaa8eb7c8105d74249b,1997-02-07T00:00:00Z,"compensatory spending",23
142397943903,531ef73d798810216d498804,2014-03-11T07:44:01Z,"compensatory spending",23
142397943904,4fd1b5ec8eb7c8105d6dbee6,1994-04-20T00:00:00Z,"compensatory spending",23
142397943905,4fd1a6858eb7c8105d6c0b9c,1989-08-17T00:00:00Z,"compensatory spending",23
142397944958,4fd1a6858eb7c8105d6c0b9c,1989-08-17T00:00:00Z,"compensatory spending",24
142397944959,4fc49d8a45c1498b0da96499,1978-05-23T00:00:00Z,"compensatory spending",24
142397944960,4fc409c345c1498b0d8c81b3,1961-12-09T00:00:00Z,"compensatory spending",24
142397944961,4fd1f8c38eb7c8105d75490a,1997-04-23T00:00:00Z,"compensatory spending",24
142397944962,4fd177808eb7c8105d66dd1c,1988-02-01T00:00:00Z,"compensatory spending",24
142397944963,4fd157bb8eb7c8105d63bad4,1985-01-27T00:00:00Z,"compensatory spending",24
142397944964,4fc4a29d45c1498b0daac295,1980-04-27T00:00:00Z,"compensatory spending",24
142397944965,4fc3199b45c1498b0d74d327,1950-06-30T00:00:00Z,"compensatory spending",24
142397944966,545a7d6e7988106e4390b547,2009-12-15T00:00:00Z,"compensatory spending",24
142397944967,4fd1b46a8eb7c8105d6d9108,1992-09-17T00:00:00Z,"compensatory spending",24
142397946044,4fd10b498eb7c8105d5bf2ef,1980-07-24T00:00:00Z,"compensatory spending",25
142397946045,4fd13baf8eb7c8105d6115e9,1984-11-03T00:00:00Z,"compensatory spending",25
142397946046,4fd27a998eb7c8105d83e9e3,2003-12-21T00:00:00Z,"compensatory spending",25
142397946047,4fc4a0ff45c1498b0daa5ff7,1979-12-30T00:00:00Z,"compensatory spending",25
142397946048,4fc4722145c1498b0d9d84d4,1970-08-12T00:00:00Z,"compensatory spending",25
142397946049,4fc461d645c1498b0d98b0f3,1967-10-30T00:00:00Z,"compensatory spending",25
142397946050,4fc2849745c1498b0d6cd295,1947-10-24T00:00:00Z,"compensatory spending",25
142397946051,4fc2352c45c1498b0d678616,1946-04-12T00:00:00Z,"compensatory spending",25
142397946052,4fd11bf58eb7c8105d5d8785,1981-09-06T00:00:00Z,"compensatory spending",25
142397946053,4fd192388eb7c8105d69ae41,1989-02-16T00:00:00Z,"compensatory spending",25
142397947160,4fd1a4838eb7c8105d6bcf25,1991-06-16T00:00:00Z,"compensatory spending",26
142397947161,4fd192388eb7c8105d69ae41,1989-02-16T00:00:00Z,"compensatory spending",26
142397947162,4fd178778eb7c8105d66f199,1988-04-20T00:00:00Z,"compensatory spending",26
142397947163,52eac3f279881038781ed82a,2014-01-30T16:27:50Z,"compensatory spending",26
142397947164,4fd1fcee8eb7c8105d75c5ee,1998-05-05T00:00:00Z,"compensatory spending",26
142397947165,4fd12bcf8eb7c8105d5f5785,1983-01-24T00:00:00Z,"compensatory spending",26
142397947166,4fc4963545c1498b0da76913,1976-11-21T00:00:00Z,"compensatory spending",26
142397947167,4fc4821c45c1498b0da1ed22,1973-02-21T00:00:00Z,"compensatory spending",26
